ID,Título Serie o Película,Duración,Género,Calificación,Fecha,ID Episodio,Título Episodio,Temporada,Episodio
tt1439629,Community,22 min,Comedy,8.3,2009–2015,tt1640860,Intro to Political Science,2,17
tt1439629,Community,22 min,Comedy,9.0,2009–2015,tt1640862,Critical Film Studies,2,19
tt1439629,Community,22 min,Comedy,7.7,2009–2015,tt1640864,Competitive Wine Tasting,2,20
tt1439629,Community,22 min,Comedy,8.9,2009–2015,tt1640865,Paradigms of Human Memory,2,21
tt1439629,Community,22 min,Comedy,8.0,2009–2015,tt1640866,Applied Anthropology and Culinary Arts,2,22
tt1439629,Community,22 min,Comedy,9.7,2009–2015,tt1640867,A Fistful of Paintballs,2,23
tt1439629,Community,22 min,Comedy,9.6,2009–2015,tt1862636,For a Few Paintballs More,2,24
tt1439629,Community,22 min,Comedy,8.2,2009–2015,tt1986325,Biology 101,3,1
tt1439629,Community,22 min,Comedy,8.2,2009–2015,tt2060962,Geography of Global Conflict,3,2
tt1439629,Community,22 min,Comedy,8.1,2009–2015,tt2063144,Competitive Ecology,3,3
tt1439629,Community,22 min,Comedy,9.8,2009–2015,tt2060963,Remedial Chaos Theory,3,4
tt1439629,Community,22 min,Comedy,8.8,2009–2015,tt2063145,Horror Fiction in Seven Spooky Steps,3,5
tt1439629,Community,22 min,Comedy,7.7,2009–2015,tt2049724,Advanced Gay,3,6
tt1439629,Community,22 min,Comedy,8.6,2009–2015,tt2083482,Studies in Modern Movement,3,7
tt1439629,Community,22 min,Comedy,9.0,2009–2015,tt2083483,Documentary Filmmaking: Redux,3,8
tt1439629,Community,22 min,Comedy,8.5,2009–2015,tt2080563,Foosball and Nocturnal Vigilantism,3,9
tt1439629,Community,22 min,Comedy,8.4,2009–2015,tt2115706,Foosball and Nocturnal Vigilantism,3,9
tt1439629,Community,22 min,Comedy,8.7,2009–2015,tt2105238,Regional Holiday Music,3,10
tt1439629,Community,22 min,Comedy,8.2,2009–2015,tt2090774,Contemporary Impressionists,3,12
tt1439629,Community,22 min,Comedy,8.3,2009–2015,tt2128972,Digital Exploration of Interior Design,3,13
tt1439629,Community,22 min,Comedy,9.3,2009–2015,tt2127579,Pillows and Blankets,3,14
tt1439629,Community,22 min,Comedy,8.3,2009–2015,tt2194835,Origins of Vampire Mythology,3,15
tt1439629,Community,22 min,Comedy,8.7,2009–2015,tt2194837,Virtual Systems Analysis,3,16
tt1439629,Community,22 min,Comedy,9.4,2009–2015,tt2194839,Basic Lupine Urology,3,17
tt1439629,Community,22 min,Comedy,8.3,2009–2015,tt2192103,Course Listing Unavailable,3,18
tt1439629,Community,22 min,Comedy,9.2,2009–2015,tt2196353,Curriculum Unavailable,3,19
tt1439629,Community,22 min,Comedy,9.5,2009–2015,tt2383315,Digital Estate Planning,3,20
tt1439629,Community,22 min,Comedy,9.1,2009–2015,tt2279599,The First Chang Dynasty,3,21
tt1439629,Community,22 min,Comedy,8.9,2009–2015,tt2383317,Introduction to Finality,3,22
tt1439629,Community,22 min,Comedy,7.4,2009–2015,tt2295962,History 101,4,1
tt1439629,Community,22 min,Comedy,7.7,2009–2015,tt2371360,Paranormal Parentage,4,2
tt1439629,Community,22 min,Comedy,7.4,2009–2015,tt2672790,Conventions of Space and Time,4,3
tt1439629,Community,22 min,Comedy,7.3,2009–2015,tt2699318,Alternative History of the German Invasion,4,4
tt1439629,Community,22 min,Comedy,7.6,2009–2015,tt2712482,Cooperative Escapism in Familial Relations,4,5
tt1439629,Community,22 min,Comedy,7.6,2009–2015,tt2717182,Advanced Documentary Filmmaking,4,6
tt1439629,Community,22 min,Comedy,6.9,2009–2015,tt2764048,Economics of Marine Biology,4,7
tt1439629,Community,22 min,Comedy,8.0,2009–2015,tt2777464,Herstory of Dance,4,8
tt1439629,Community,22 min,Comedy,7.7,2009–2015,tt2578322,Intro to Knots,4,10
tt1439629,Community,22 min,Comedy,8.1,2009–2015,tt2522288,Basic Human Anatomy,4,11
tt1439629,Community,22 min,Comedy,8.2,2009–2015,tt2560884,Heroic Origins,4,12
tt1439629,Community,22 min,Comedy,7.9,2009–2015,tt2855096,Advanced Introduction to Finality,4,13
tt1439629,Community,22 min,Comedy,8.1,2009–2015,tt2911368,Repilot,5,1
tt1439629,Community,22 min,Comedy,8.7,2009–2015,tt3176520,Introduction to Teaching,5,2
tt1439629,Community,22 min,Comedy,9.0,2009–2015,tt3230996,Basic Intergluteal Numismatics,5,3
tt1439629,Community,22 min,Comedy,9.2,2009–2015,tt3278566,Cooperative Polygraphy,5,4
tt1439629,Community,22 min,Comedy,9.4,2009–2015,tt3278574,Geothermal Escapism,5,5
tt1439629,Community,22 min,Comedy,8.3,2009–2015,tt3278580,Analysis of Cork-Based Networking,5,6
tt1439629,Community,22 min,Comedy,8.0,2009–2015,tt3278586,Bondage and Beta Male Sexuality,5,7
tt1439629,Community,22 min,Comedy,9.0,2009–2015,tt3278596,App Development and Condiments,5,8
tt1439629,Community,22 min,Comedy,8.1,2009–2015,tt3278600,VCR Maintenance and Educational Publishing,5,9
tt1439629,Community,22 min,Comedy,8.5,2009–2015,tt3313070,Advanced Advanced Dungeons & Dragons,5,10
tt1439629,Community,22 min,Comedy,8.1,2009–2015,tt3313074,G.I. Jeff,5,11
tt1439629,Community,22 min,Comedy,8.3,2009–2015,tt3313082,Basic Sandwich,5,13
tt1439629,Community,22 min,Comedy,8.0,2009–2015,tt3840022,Ladders,6,1
tt1439629,Community,22 min,Comedy,7.7,2009–2015,tt4242868,Lawnmower Maintenance & Postnatal Care,6,2
tt1439629,Community,22 min,Comedy,8.0,2009–2015,tt4242870,Basic Crisis Room Decorum,6,3
tt1439629,Community,22 min,Comedy,8.1,2009–2015,tt4242872,Queer Studies & Advanced Waxing,6,4
tt1439629,Community,22 min,Comedy,8.0,2009–2015,tt4242876,Laws of Robotics & Party Rights,6,5
tt1439629,Community,22 min,Comedy,7.9,2009–2015,tt4242880,Basic Email Security,6,6
tt1439629,Community,22 min,Comedy,7.6,2009–2015,tt4242884,Advanced Safety Features,6,7
tt1439629,Community,22 min,Comedy,8.1,2009–2015,tt4242890,Intro to Recycled Cinema,6,8
tt1439629,Community,22 min,Comedy,9.1,2009–2015,tt4242896,Modern Espionage,6,11
tt1439629,Community,22 min,Comedy,8.7,2009–2015,tt4242898,Wedding Videography,6,12
tt1439629,Community,22 min,Comedy,9.6,2009–2015,tt3898640,Emotional Consequences of Broadcast Television,6,13
tt0364376,The Gingerdead Man,70 min,"Comedy, Fantasy, Horror",3.4,2005,,,,
tt0844471,Cloudy with a Chance of Meatballs,90 min,"Animation, Adventure, Comedy, Family, Fantasy, Sci-Fi",6.9,2009,,,,
tt0042546,Harvey,104 min,"Comedy, Drama, Fantasy",7.9,1950,,,,
tt0031679,Mr. Smith Goes to Washington,129 min,"Comedy, Drama",8.1,1939,,,,
tt0119488,L.A. Confidential,138 min,"Crime, Drama, Mystery, Thriller",8.2,1997,,,,
tt0449059,Little Miss Sunshine,101 min,"Comedy, Drama",7.8,2006,,,,
tt1235170,The Future,91 min,"Drama, Fantasy, Romance",6.2,2011,,,,
tt0091225,Howard the Duck,110 min,"Action, Adventure, Comedy, Romance, Sci-Fi",4.7,1986,,,,
tt4574334,Stranger Things,51 min,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller",8.6,2016–,tt4593118,Chapter One: The Vanishing of Will Byers,1,1
tt4574334,Stranger Things,51 min,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller",8.5,2016–,tt4593122,Chapter Two: The Weirdo on Maple Street,1,2
tt4574334,Stranger Things,51 min,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller",8.9,2016–,tt4593126,"Chapter Three: Holly, Jolly",1,3
tt4574334,Stranger Things,51 min,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller",9.0,2016–,tt4593124,Chapter Four: The Body,1,4
tt4574334,Stranger Things,51 min,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller",8.8,2016–,tt4593128,Chapter Five: The Flea and the Acrobat,1,5
tt4574334,Stranger Things,51 min,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller",8.9,2016–,tt4593132,Chapter Six: The Monster,1,6
tt4574334,Stranger Things,51 min,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller",9.1,2016–,tt4593134,Chapter Seven: The Bathtub,1,7
tt4574334,Stranger Things,51 min,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller",9.4,2016–,tt4593138,Chapter Eight: The Upside Down,1,8
tt4574334,Stranger Things,51 min,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller",8.3,2016–,tt6020684,Chapter One: MADMAX,2,1
tt4574334,Stranger Things,51 min,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller",8.4,2016–,tt6020792,"Chapter Two: Trick or Treat, Freak",2,2
tt4574334,Stranger Things,51 min,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller",8.7,2016–,tt6020796,Chapter Three: The Pollywog,2,3
tt4574334,Stranger Things,51 min,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller",8.7,2016–,tt6020802,Chapter Four: Will the Wise,2,4
tt4574334,Stranger Things,51 min,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller",8.9,2016–,tt6020806,Chapter Five: Dig Dug,2,5
tt4574334,Stranger Things,51 min,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller",9.2,2016–,tt6020808,Chapter Six: The Spy,2,6
tt4574334,Stranger Things,51 min,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller",6.1,2016–,tt6020810,Chapter Seven: The Lost Sister,2,7
tt4574334,Stranger Things,51 min,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller",9.3,2016–,tt6020812,Chapter Eight: The Mind Flayer,2,8
tt4574334,Stranger Things,51 min,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller",9.4,2016–,tt6020876,Chapter Nine: The Gate,2,9
tt4574334,Stranger Things,51 min,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller",7.9,2016–,tt7445494,"Chapter One: Suzie, Do You Copy?",3,1
tt4574334,Stranger Things,51 min,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller",8.1,2016–,tt7640050,Chapter Two: The Mall Rats,3,2
tt4574334,Stranger Things,51 min,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller",8.5,2016–,tt7911866,Chapter Three: The Case of the Missing Lifeguard,3,3
tt4574334,Stranger Things,51 min,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller",9.0,2016–,tt7911884,Chapter Four: The Sauna Test,3,4
tt4574334,Stranger Things,51 min,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller",8.6,2016–,tt7911894,Chapter Five: The Flayed,3,5
tt4574334,Stranger Things,51 min,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller",8.7,2016–,tt7911914,Chapter Six: E Pluribus Unum,3,6
tt4574334,Stranger Things,51 min,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller",8.8,2016–,tt7911930,Chapter Seven: The Bite,3,7
tt4574334,Stranger Things,51 min,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller",9.3,2016–,tt7911942,Chapter Eight: The Battle of Starcourt,3,8
tt1594562,The Innkeepers,101 min,"Drama, Horror, Mystery",5.4,2011,,,,
tt8111088,The Mandalorian,30 min,"Action, Adventure, Sci-Fi",8.7,2019–,tt9095424,Chapter 1: The Mandalorian,1,1
tt8111088,The Mandalorian,30 min,"Action, Adventure, Sci-Fi",8.7,2019–,tt9121530,Chapter 2: The Child,1,2
tt8111088,The Mandalorian,30 min,"Action, Adventure, Sci-Fi",9.1,2019–,tt9121534,Chapter 3: The Sin,1,3
tt8111088,The Mandalorian,30 min,"Action, Adventure, Sci-Fi",7.8,2019–,tt9121536,Chapter 4: Sanctuary,1,4
tt8111088,The Mandalorian,30 min,"Action, Adventure, Sci-Fi",7.6,2019–,tt9121538,Chapter 5: The Gunslinger,1,5
tt8111088,The Mandalorian,30 min,"Action, Adventure, Sci-Fi",8.4,2019–,tt9121542,Chapter 6: The Prisoner,1,6
tt8111088,The Mandalorian,30 min,"Action, Adventure, Sci-Fi",9.2,2019–,tt9121544,Chapter 7: The Reckoning,1,7
tt8111088,The Mandalorian,30 min,"Action, Adventure, Sci-Fi",9.4,2019–,tt9121546,Chapter 8: Redemption,1,8
tt8111088,The Mandalorian,30 min,"Action, Adventure, Sci-Fi",N/A,2019–,tt11150494,Episode #2.1,2,1
tt0087363,Gremlins,106 min,"Comedy, Fantasy, Horror",7.3,1984,,,,
tt0065073,Taste the Blood of Dracula,91 min,"Drama, Fantasy, Horror, Romance, Thriller",6.4,1970,,,,
tt0108778,Friends,22 min,"Comedy, Romance",8.4,1994–2004,tt0583459,The One Where Monica Gets a Roommate,1,1
tt0108778,Friends,22 min,"Comedy, Romance",8.1,1994–2004,tt0583647,The One with the Sonogram at the End,1,2
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583653,The One with the Thumb,1,3
tt0108778,Friends,22 min,"Comedy, Romance",8.1,1994–2004,tt0583521,The One with George Stephanopoulos,1,4
tt0108778,Friends,22 min,"Comedy, Romance",8.5,1994–2004,tt0583599,The One with the East German Laundry Detergent,1,5
tt0108778,Friends,22 min,"Comedy, Romance",9.0,1994–2004,tt0583579,The One with the Blackout,1,7
tt0108778,Friends,22 min,"Comedy, Romance",8.1,1994–2004,tt0583462,The One Where Nana Dies Twice,1,8
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583492,The One Where Underdog Gets Away,1,9
tt0108778,Friends,22 min,"Comedy, Romance",8.1,1994–2004,tt0583630,The One with the Monkey,1,10
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583534,The One with Mrs. Bing,1,11
tt0108778,Friends,22 min,"Comedy, Romance",8.3,1994–2004,tt0583598,The One with the Dozen Lasagnas,1,12
tt0108778,Friends,22 min,"Comedy, Romance",8.7,1994–2004,tt0583582,The One with the Boobies,1,13
tt0108778,Friends,22 min,"Comedy, Romance",8.3,1994–2004,tt0583587,The One with the Candy Hearts,1,14
tt0108778,Friends,22 min,"Comedy, Romance",8.3,1994–2004,tt0583649,The One with the Stoned Guy,1,15
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583568,The One with Two Parts: Part 1,1,16
tt0108778,Friends,22 min,"Comedy, Romance",8.5,1994–2004,tt0583569,The One with Two Parts: Part 2,1,17
tt0108778,Friends,22 min,"Comedy, Romance",8.9,1994–2004,tt0583510,The One with All the Poker,1,18
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583493,The One Where the Monkey Gets Away,1,19
tt0108778,Friends,22 min,"Comedy, Romance",8.0,1994–2004,tt0583602,The One with the Evil Orthodontist,1,20
tt0108778,Friends,22 min,"Comedy, Romance",7.9,1994–2004,tt0583603,The One with the Fake Monica,1,21
tt0108778,Friends,22 min,"Comedy, Romance",8.3,1994–2004,tt0583616,The One with the Ick Factor,1,22
tt0108778,Friends,22 min,"Comedy, Romance",8.7,1994–2004,tt0583577,The One with the Birth,1,23
tt0108778,Friends,22 min,"Comedy, Romance",8.9,1994–2004,tt0583469,The One Where Rachel Finds Out,1,24
tt0108778,Friends,22 min,"Comedy, Romance",8.5,1994–2004,tt0583562,The One with Ross's New Girlfriend,2,1
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583583,The One with the Breast Milk,2,2
tt0108778,Friends,22 min,"Comedy, Romance",8.4,1994–2004,tt0583453,The One Where Heckles Dies,2,3
tt0108778,Friends,22 min,"Comedy, Romance",8.0,1994–2004,tt0583539,The One with Phoebe's Husband,2,4
tt0108778,Friends,22 min,"Comedy, Romance",8.3,1994–2004,tt0583519,The One with Five Steaks and an Eggplant,2,5
tt0108778,Friends,22 min,"Comedy, Romance",8.6,1994–2004,tt0583574,The One with the Baby on the Bus,2,6
tt0108778,Friends,22 min,"Comedy, Romance",9.0,1994–2004,tt0583481,The One Where Ross Finds Out,2,7
tt0108778,Friends,22 min,"Comedy, Romance",8.5,1994–2004,tt0583625,The One with the List,2,8
tt0108778,Friends,22 min,"Comedy, Romance",8.0,1994–2004,tt0583537,The One with Phoebe's Dad,2,9
tt0108778,Friends,22 min,"Comedy, Romance",8.0,1994–2004,tt0583567,The One with Russ,2,10
tt0108778,Friends,22 min,"Comedy, Romance",8.1,1994–2004,tt0583624,The One with the Lesbian Wedding,2,11
tt0108778,Friends,22 min,"Comedy, Romance",8.6,1994–2004,tt0583439,The One After the Superbowl: Part 1,2,12
tt0108778,Friends,22 min,"Comedy, Romance",8.8,1994–2004,tt0831047,The One After the Superbowl: Part 2,2,13
tt0108778,Friends,22 min,"Comedy, Romance",9.4,1994–2004,tt0583635,The One with the Prom Video,2,14
tt0108778,Friends,22 min,"Comedy, Romance",8.9,1994–2004,tt0583488,The One Where Ross and Rachel... You Know,2,15
tt0108778,Friends,22 min,"Comedy, Romance",8.6,1994–2004,tt0583456,The One Where Joey Moves Out,2,16
tt0108778,Friends,22 min,"Comedy, Romance",8.3,1994–2004,tt0583448,The One Where Eddie Moves In,2,17
tt0108778,Friends,22 min,"Comedy, Romance",8.5,1994–2004,tt0583447,The One Where Dr. Ramoray Dies,2,18
tt0108778,Friends,22 min,"Comedy, Romance",8.6,1994–2004,tt0583449,The One Where Eddie Won't Go,2,19
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583465,The One Where Old Yeller Dies,2,20
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583584,The One with the Bullies,2,21
tt0108778,Friends,22 min,"Comedy, Romance",9.0,1994–2004,tt0583656,The One with the Two Parties,2,22
tt0108778,Friends,22 min,"Comedy, Romance",8.1,1994–2004,tt0583591,The One with the Chicken Pox,2,23
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583514,The One with Barry and Mindy's Wedding,2,24
tt0108778,Friends,22 min,"Comedy, Romance",8.4,1994–2004,tt0583634,The One with the Princess Leia Fantasy,3,1
tt0108778,Friends,22 min,"Comedy, Romance",9.0,1994–2004,tt0583464,The One Where No One's Ready,3,2
tt0108778,Friends,22 min,"Comedy, Romance",8.1,1994–2004,tt0583619,The One with the Jam,3,3
tt0108778,Friends,22 min,"Comedy, Romance",8.1,1994–2004,tt0583629,The One with the Metaphorical Tunnel,3,4
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583520,The One with Frank Jr.,3,5
tt0108778,Friends,22 min,"Comedy, Romance",9.1,1994–2004,tt0583606,The One with the Flashback,3,6
tt0108778,Friends,22 min,"Comedy, Romance",8.4,1994–2004,tt0583637,The One with the Race Car Bed,3,7
tt0108778,Friends,22 min,"Comedy, Romance",8.4,1994–2004,tt0583609,The One with the Giant Poking Device,3,8
tt0108778,Friends,22 min,"Comedy, Romance",9.0,1994–2004,tt0583607,The One with the Football,3,9
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583474,The One Where Rachel Quits,3,10
tt0108778,Friends,22 min,"Comedy, Romance",8.6,1994–2004,tt0583443,The One Where Chandler Can't Remember Which Sister,3,11
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583506,The One with All the Jealousy,3,12
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583461,The One Where Monica and Richard Are Just Friends,3,13
tt0108778,Friends,22 min,"Comedy, Romance",7.9,1994–2004,tt0583538,The One with Phoebe's Ex-Partner,3,14
tt0108778,Friends,22 min,"Comedy, Romance",8.6,1994–2004,tt0583487,The One Where Ross and Rachel Take a Break,3,15
tt0108778,Friends,22 min,"Comedy, Romance",9.1,1994–2004,tt0583501,The One with the Morning After,3,16
tt0108778,Friends,22 min,"Comedy, Romance",8.3,1994–2004,tt0583495,The One Without the Ski Trip,3,17
tt0108778,Friends,22 min,"Comedy, Romance",8.4,1994–2004,tt0583615,The One with the Hypnosis Tape,3,18
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583654,The One with the Tiny T-Shirt,3,19
tt0108778,Friends,22 min,"Comedy, Romance",8.1,1994–2004,tt0583596,The One with the Dollhouse,3,20
tt0108778,Friends,22 min,"Comedy, Romance",8.8,1994–2004,tt0583590,The One with the Chick and the Duck,3,21
tt0108778,Friends,22 min,"Comedy, Romance",8.3,1994–2004,tt0583643,The One with the Screamer,3,22
tt0108778,Friends,22 min,"Comedy, Romance",8.1,1994–2004,tt0583565,The One with Ross's Thing,3,23
